"20세미만자녀수코드","남편결혼연령","아내결혼연령","남편이혼연령","아내이혼연령","동거기간년수"
01,32.046,29.457,33.523,30.934,1
01,32.046,33.704,45.232,46.89,13
01,32.049,27.632,41.824,37.408,9
01,32.049,29.591,45.835,43.378,13
01,32.049,30.252,39.961,38.164,7
01,32.052,29.101,34.161,31.21,2
01,32.052,29.328,43.079,40.356,11
01,32.052,29.641,36.35,33.939,4
01,32.052,34.156,40.813,42.917,8
01,32.054,23.18,53.454,44.58,21
01,32.054,23.402,40.301,31.649,8
01,32.054,24.38,36.821,29.147,4
01,32.054,25.676,43.104,36.726,11
01,32.054,31.435,37.46,36.841,5
01,32.054,32.098,41.084,41.128,9
01,32.057,24.646,50.701,43.29,18
01,32.057,27.361,52.849,48.153,20
01,32.057,32.597,38.101,38.641,6
01,32.057,32.673,39.024,39.641,6
01,32.06,23.989,49.98,41.909,17
01,32.06,33.164,36.58,37.684,4
01,32.06,34.824,37.865,40.63,5
01,32.063,23.449,40.484,31.871,8
01,32.063,23.493,49.019,40.449,16
01,32.063,26.904,53.876,48.717,21
01,32.063,28.871,35.945,32.753,3
01,32.063,29.041,35.38,32.358,3
01,32.063,29.663,38.942,36.542,6
01,32.063,31.506,32.997,32.438,0
01,32.065,20.545,54.473,42.953,22
01,32.065,26.764,63.972,58.671,31
01,32.065,27.435,39.649,35.019,7
01,32.065,30.361,65.558,63.854,33
01,32.065,34.054,44.178,46.167,12
01,32.068,26.597,41.147,35.673,9
01,32.068,31.819,48.682,48.432,16
01,32.068,32.2,37.75,37.884,5
01,32.068,35.016,53.479,56.427,21
01,32.068,37.438,38.09,43.46,6
01,32.068,40.438,38.158,46.528,6
01,32.071,23.846,53.372,45.147,21
01,32.071,29.375,43.101,40.405,11
01,32.071,30.057,36.676,34.663,4
01,32.073,28.367,38.03,34.323,5
01,32.073,30.767,36.632,35.326,4
01,32.073,32.282,50.347,50.556,18
01,32.076,23.424,33.646,24.991,1
01,32.076,26.29,52.819,47.032,20
01,32.076,27.786,38.09,33.8,6
01,32.076,27.898,45.109,40.931,13
01,32.076,29.15,32.947,30.019,0
01,32.076,30.101,50.276,48.301,18
01,32.076,30.178,43.717,41.819,11
01,32.076,30.375,39.284,37.583,7
01,32.076,31.605,37.726,37.254,5
01,32.079,24.616,49.101,41.635,17
01,32.079,27.049,51.791,46.761,19
01,32.079,28.624,41.046,37.589,8
01,32.082,21.627,50.98,40.526,18
01,32.082,26.476,52.594,46.989,20
01,32.082,27.106,33.301,28.326,1
01,32.082,30.213,53.043,51.175,20
01,32.082,31.495,43.391,42.805,11
01,32.082,32.871,35.424,36.213,3
01,32.082,32.871,42.556,43.345,10
01,32.084,23.112,49.665,40.693,17
01,32.084,30.526,39.364,37.805,7
01,32.084,32.471,38.216,38.602,6
01,32.087,28.578,48.413,44.904,16
01,32.087,30.306,38.819,37.038,6
01,32.09,27.15,37.947,33.008,5
01,32.09,32.909,35.421,36.241,3
01,32.093,27.26,39.323,34.49,7
01,32.093,28.021,54.413,50.342,22
01,32.093,30.917,44.416,43.238,12
01,32.093,31.72,43.41,43.038,11
01,32.095,23.12,33.52,24.545,1
01,32.095,24.183,49.917,42.005,17
01,32.095,31.978,39.646,39.528,7
01,32.098,24.654,49.43,41.983,17
01,32.098,27.953,49.005,44.857,16
01,32.098,29.052,34.394,31.347,2
01,32.098,31.112,35.808,34.821,3
01,32.101,25.846,35.983,29.726,3
01,32.101,26.868,52.945,47.709,20
01,32.101,33.164,35.369,36.432,3
01,32.101,34.602,51.386,53.887,19
01,32.104,19.419,51.876,39.191,19
01,32.104,24.786,39.145,31.827,7
01,32.104,24.863,37.263,30.021,5
01,32.104,26.024,38.052,31.972,5
01,32.104,29.679,38.339,35.915,6
01,32.104,35.194,38.734,41.824,6
01,32.106,26.005,41.506,35.408,9
01,32.106,27.594,39.304,34.791,7
01,32.106,28.071,46.673,42.638,14
01,32.109,22.668,47.479,38.038,15
01,32.109,24.964,39.287,32.142,7
01,32.109,25.597,43.019,36.506,10
01,32.109,31.632,48.293,47.816,16
01,32.109,33.002,41.676,42.569,9
01,32.112,24.66,51.526,44.073,19
01,32.112,26.241,41.523,35.652,9
01,32.112,29.298,38.775,35.961,6
01,32.112,30.684,48.583,47.156,16
01,32.112,34.846,50.03,52.764,17
01,32.112,34.975,47.35,50.213,15
01,32.115,22.789,41.361,32.035,9
01,32.115,24.758,55.904,48.547,23
01,32.117,24.473,42.553,34.909,10
01,32.117,28.208,37.619,33.706,5
01,32.117,30.715,36.819,35.413,4
01,32.117,31.232,38.942,38.054,6
01,32.117,31.698,47.989,47.569,15
01,32.117,33.438,48.942,50.263,16
01,32.12,25.621,40.2,33.701,8
01,32.12,28.942,44.863,41.682,12
01,32.123,27.115,40.024,35.016,7
01,32.123,28.26,37.827,33.967,5
01,32.123,30.284,43.701,41.863,11
01,32.123,30.69,47.805,46.372,15
01,32.123,31.632,42.263,41.772,10
01,32.123,39.783,51.016,58.676,18
01,32.126,23.726,36.958,28.558,4
01,32.126,24.926,57.002,49.8,24
01,32.126,27.419,46.347,41.641,14
01,32.126,34.101,47.315,49.29,15
01,32.128,27.745,46.358,41.975,14
01,32.128,30.495,36.769,35.134,4
01,32.128,32.89,38.21,38.972,6
01,32.134,19.775,52.473,40.112,20
01,32.134,24.383,52.465,44.715,20
01,32.134,28.619,59.049,55.534,26
01,32.134,29.238,37.243,34.347,5
01,32.134,29.756,35.493,33.115,3
01,32.134,30.241,40.263,38.369,8
01,32.134,31.008,40.808,39.682,8
01,32.134,31.06,35.035,33.961,2
01,32.136,23.926,55.216,47.005,23
01,32.136,24.438,58.323,50.624,26
01,32.136,25.38,38.775,32.019,6
01,32.136,26.854,38.55,33.268,6
01,32.136,31.465,43.479,42.808,11
01,32.136,34.687,48.095,50.646,15
01,32.139,25.775,46.893,40.528,14
01,32.139,26.197,45.797,39.854,13
01,32.142,30.068,41.413,39.339,9
01,32.142,31.079,42.906,41.843,10
01,32.142,33.068,36.301,37.227,4
01,32.145,22.421,43.126,33.402,10
01,32.145,27.076,36.646,31.578,4
01,32.145,29.128,47.016,44,14
01,32.145,32.013,46.263,46.131,14
01,32.145,42.052,46.071,55.98,13
01,32.147,24.383,40.378,32.613,8
01,32.147,27.06,41.301,36.213,9
01,32.147,30.728,50.301,48.882,18
01,32.147,31.695,37.671,37.219,5
01,32.147,35.175,38.895,41.923,6
01,32.147,35.665,35.158,38.676,3
01,32.15,19.646,39.991,27.487,7
01,32.15,24.263,48.23,40.342,16
01,32.15,26.619,34.071,28.539,1
01,32.15,29.641,37.61,35.101,5
01,32.15,33.673,35.126,36.649,2
01,32.15,33.928,36.298,38.073,4
01,32.15,35.293,34.243,37.386,2
01,32.153,28.09,40.186,36.123,8
01,32.156,22.83,50.257,40.931,18
01,32.158,26.742,49.893,44.476,17
01,32.158,28.073,41.12,37.035,8
01,32.158,29.241,41.63,38.712,9
01,32.158,30.03,48.238,46.109,16
01,32.161,19.221,45.871,32.931,13
01,32.161,26.136,40.021,33.997,7
01,32.161,27.4,39.821,35.06,7
01,32.161,28.189,34.336,30.364,2
01,32.161,28.224,41.597,37.66,9
01,32.161,29.315,41.063,38.216,8
01,32.161,31.427,38.32,37.586,6
01,32.161,32.191,49.317,49.347,17
01,32.164,23.12,54.717,45.673,22
01,32.167,25.602,48.726,42.158,16
01,32.167,31.671,36.728,36.232,4
01,32.169,31.846,47.186,46.863,15
01,32.169,32.649,41.438,41.917,9
01,32.172,26.915,41.413,36.156,9
01,32.172,28.041,39.602,35.471,7
01,32.172,28.841,48.89,45.556,16
01,32.172,30.635,47.479,45.942,15
01,32.172,30.764,37.528,36.12,5
01,32.172,31.55,53.35,52.728,21
01,32.172,32.115,51.561,51.504,19
01,32.175,27.528,43.356,38.709,11
01,32.175,29.671,36.145,33.641,3
01,32.178,22.353,36.101,26.276,3
01,32.178,26.243,36.372,30.438,4
01,32.178,28.071,38.279,34.172,6
01,32.178,28.975,50.906,47.704,18
01,32.178,32.75,39.178,39.75,7
01,32.178,35.334,43.361,46.517,11
01,32.18,24.117,55.216,47.153,23
01,32.18,24.542,38.224,30.586,6
01,32.18,26.805,40.698,35.323,8
01,32.18,31.139,35.619,34.578,3
01,32.18,31.391,41.126,40.336,8
01,32.18,32.2,47.347,47.367,15
01,32.18,32.926,39.161,39.906,6
01,32.183,25.956,41.15,34.92,8
01,32.183,28.282,63.81,59.909,31
01,32.183,31.838,41.26,40.912,9
01,32.186,24.915,57.372,50.101,25
01,32.186,29.2,35.684,32.698,3
01,32.186,31.904,50.972,50.69,18
01,32.186,32.389,50.136,50.339,17
01,32.189,23.032,48.893,39.736,16
01,32.189,31.35,45.21,44.372,13
01,32.191,18.408,37.605,23.821,5
01,32.191,25.336,56.956,50.098,24
01,32.191,27.186,37.684,32.679,5
01,32.194,21.098,48.731,37.635,16
01,32.194,25.498,41.706,35.01,9
01,32.194,31.249,45.498,44.553,13
01,32.194,32.542,32.95,33.298,0
01,32.194,33.342,37.8,38.947,5
01,32.194,33.923,41.38,43.109,9
01,32.197,30.408,41.38,39.589,9
01,32.197,30.772,50.09,48.665,17
01,32.197,31.073,49.35,48.227,17
01,32.197,31.649,54.446,53.898,22
01,32.197,36.21,35.224,39.238,3
01,32.2,22.95,34.238,24.989,2
01,32.2,24.668,36.665,29.131,4
01,32.2,27.071,54.26,49.131,22
01,32.2,28.589,41.635,38.024,9
01,32.2,32.671,40.904,41.372,8
01,32.202,34.249,40.035,42.082,7
01,32.205,21.835,53.731,43.361,21
01,32.205,29.136,33.901,30.832,1
01,32.205,30.484,43.556,41.835,11
01,32.205,30.956,44.345,43.095,12
01,32.205,31.309,46.016,45.12,13
01,32.208,24.452,39.736,31.98,7
01,32.208,30.391,46.863,45.046,14
01,32.208,31.652,48.668,48.112,16
01,32.208,32.712,40.372,40.876,8
01,32.21,26.712,55,49.501,22
01,32.21,27.561,38.276,33.63,6
01,32.21,29.649,46.271,43.709,14
01,32.21,32.405,33.871,34.063,1
01,32.21,32.495,45.01,45.295,12
01,32.213,23.745,35.635,27.167,3
01,32.213,28.101,51.802,47.69,19
01,32.213,29.002,39.665,36.454,7
01,32.213,30.564,34.38,32.731,2
01,32.216,27.345,43.224,38.353,11
01,32.216,28.775,45.679,42.238,13
01,32.216,29.665,40.106,37.556,7
01,32.216,30.515,45.117,43.416,12
01,32.216,31.665,53.158,52.605,20
01,32.216,31.69,37.775,37.249,5
01,32.216,32.528,39.268,39.58,7
01,32.216,32.956,36.41,37.15,4
01,32.219,27.273,52.32,47.375,20
01,32.219,29.764,51.383,48.928,19
01,32.221,27.597,39.679,35.054,7
01,32.221,28.038,42.235,38.052,10
01,32.221,29.224,41.912,38.915,9
01,32.221,29.561,36.013,33.353,3
01,32.221,30.586,52.928,51.29,20
01,32.221,32.734,42.268,42.78,10
01,32.224,30.071,45.09,42.936,12
01,32.224,30.139,36.805,34.72,4
01,32.224,32.295,39.739,39.81,7
01,32.227,22.142,38.939,28.852,6
01,32.227,23.926,36.545,28.243,4
01,32.227,24.624,55.882,48.279,23
01,32.227,25.934,41.904,35.61,9
01,32.227,28.761,53.178,49.709,20
01,32.227,34.38,39.164,41.317,6
01,32.23,27.424,50.586,45.78,18
01,32.23,30.55,54.295,52.616,22
01,32.23,33.906,36.898,38.572,4
01,32.235,32.49,34.635,34.89,2
01,32.238,19.01,38.438,25.21,6
01,32.238,23.123,35.693,26.578,3
01,32.238,30.986,72.287,71.035,40
01,32.238,32.172,38.024,37.961,5
01,32.241,22.213,47.002,36.975,14
01,32.241,25.991,48.539,42.287,16
01,32.241,31.857,40.41,40.027,8
01,32.241,32.03,38.139,37.928,5
01,32.241,32.476,33.408,33.643,1
01,32.241,36.819,48.597,53.175,16
01,32.243,31.723,42.408,41.887,10
01,32.243,34.452,40.643,42.852,8
01,32.246,26.378,53.78,47.912,21
01,32.246,27.583,42.493,37.83,10
01,32.246,29.849,42.778,40.38,10
01,32.249,23.967,55.49,47.208,23
01,32.249,25.736,38.2,31.687,5
01,32.249,28.602,53.583,49.934,21
01,32.249,29.084,34.695,31.531,2
01,32.249,29.449,60.334,57.534,28
01,32.249,31,40.723,39.473,8
01,32.249,32.23,39.876,39.857,7
01,32.249,34.663,48.227,50.641,15
01,32.249,36.021,34.852,38.624,2
01,32.252,29.035,36.98,33.764,4
01,32.254,27.912,47.139,42.797,14
01,32.254,29.452,54.452,51.649,22
01,32.257,28.263,44.224,40.23,11
01,32.257,31.465,35.83,35.038,3
01,32.26,24.435,57.432,49.605,25
01,32.26,28.978,40.923,37.638,8
01,32.26,32.632,42.553,42.926,10
01,32.26,33.641,38.605,39.989,6
01,32.263,17.345,43.939,29.021,11
01,32.263,27.15,36.252,31.139,3
01,32.263,28.183,37.945,33.865,5
01,32.263,29.534,55.386,52.657,23
01,32.263,30,41.912,39.649,9
01,32.263,30.112,52.128,49.98,19
01,32.265,28.358,44.534,40.627,12
01,32.265,31.128,40,38.863,7
01,32.268,24.83,34.646,27.208,2
01,32.268,28.194,51.493,47.419,19
01,32.268,28.567,51.101,47.4,18
01,32.268,28.887,45.389,42.008,13
01,32.268,33.608,42.824,44.164,10
01,32.271,21.706,50.802,40.238,18
01,32.271,25.953,53.832,47.515,21
01,32.271,29.019,56.071,52.819,23
01,32.271,29.358,43.778,40.865,11
01,32.271,30.695,42.964,41.389,10
01,32.273,23.364,58.361,49.452,26
01,32.273,25.306,41.273,34.306,9
01,32.273,25.454,37.186,30.367,4
01,32.273,26.057,50.353,44.136,18
01,32.273,30.432,40.295,38.454,8
01,32.273,31.156,39.512,38.394,7
01,32.273,33.008,40.887,41.621,8
01,32.273,34.821,57.539,60.087,25
01,32.276,23.506,54.32,45.55,22
01,32.276,26.219,37.23,31.175,4
01,32.276,35.068,44.701,47.493,12
01,32.279,24.295,54.457,46.473,22
01,32.279,31.189,39.224,38.134,6
01,32.279,33.032,38.287,39.041,6
01,32.282,22.095,39.63,29.443,7
01,32.282,27.383,51.758,46.86,19
01,32.282,31.06,36.254,35.032,3
01,32.282,33.389,40.309,41.416,8
01,32.284,22.394,35.471,25.58,3
01,32.284,27.863,53.528,49.106,21
01,32.284,27.969,56.479,52.161,24
01,32.284,28.06,38.29,34.065,6
01,32.284,29.898,35.441,33.054,3
01,32.284,31.126,45.958,44.8,13
01,32.284,32.208,44.512,44.435,12
01,32.287,19.405,36.534,23.652,4
01,32.287,26.216,58.923,52.852,26
01,32.287,27.797,51.323,46.832,19
01,32.287,28.572,53.386,49.668,21
01,32.287,29.076,55.789,52.578,23
01,32.287,30.254,40.895,38.863,8
01,32.287,31.432,39.035,38.18,6
01,32.29,27.895,53.72,49.326,21
01,32.293,27.073,34.246,29.027,1
01,32.293,28.517,57.553,53.778,25
01,32.293,29.917,43.345,40.969,11
01,32.293,30.26,38.476,36.443,6
01,32.293,33.561,53.093,54.361,20
01,32.295,25.517,38.463,31.684,6
01,32.295,30.528,37.238,35.471,4
01,32.298,29.065,49.673,46.441,17
01,32.298,29.567,54.084,51.353,21
01,32.298,30.397,60.054,58.153,27
01,32.301,26.558,54.936,49.194,22
01,32.301,27.821,34.575,30.095,2
01,32.301,28.402,50.882,46.983,18
01,32.301,30.246,41.797,39.742,9
01,32.301,30.879,40.906,39.482,8
01,32.301,30.961,34.364,33.024,2
01,32.301,34.55,43.895,46.145,11
01,32.304,23.542,54.805,46.043,22
01,32.304,26.186,46.736,40.619,14
01,32.304,27.254,37.238,32.189,4
01,32.304,27.753,53.728,49.178,21
01,32.304,29.619,33.895,31.21,1
01,32.304,30.78,45.391,43.868,13
01,32.304,30.83,41.81,40.336,9
01,32.306,27.775,35.526,30.997,3
01,32.306,28.268,33.8,29.761,1
01,32.306,29.084,49.315,46.093,17
01,32.306,29.534,50.854,48.082,18
01,32.306,29.854,39.315,36.863,7
01,32.306,33.369,38.975,40.035,6
01,32.309,32.364,36.238,36.293,3
01,32.309,33.273,40.178,41.142,7
01,32.312,30.526,37.89,36.104,5
01,32.312,30.556,50.701,48.947,18
01,32.312,32.213,39.528,39.43,7
01,32.312,32.78,45.81,46.279,13
01,32.315,31.556,41.326,40.567,9
01,32.317,24.638,37.112,29.43,4
01,32.317,30.172,35.641,33.495,3
01,32.317,40.183,34.284,42.15,1
01,32.323,26.682,42.128,36.487,9
01,32.323,26.745,39.536,33.958,7
01,32.323,28.638,33.323,29.638,1
01,32.323,32.353,36.156,36.186,3
01,32.323,32.405,42.408,42.49,10
01,32.326,23.276,35.736,26.687,3
01,32.326,24.4,54.191,46.265,21
01,32.326,28.145,37.347,33.169,5
01,32.326,28.756,38.153,34.583,5
01,32.326,30.969,43.032,41.676,10
01,32.328,28.898,46.306,42.876,13
01,32.328,32.846,33.561,34.079,1
01,32.331,25.753,36.164,29.586,3
01,32.331,31,36.98,35.649,4
01,32.331,32.224,39.219,39.112,6
01,32.331,37.791,48.849,54.309,16
01,32.334,26.076,52.915,46.657,20
01,32.334,34.394,48.183,50.243,15
01,32.336,20.739,36.805,25.208,4
01,32.336,26.824,52.208,46.695,19
01,32.336,28.465,44.12,40.249,11
01,32.336,30.008,51.58,49.252,19
01,32.336,31.008,49.024,47.695,16
01,32.336,33.32,40.279,41.263,7
01,32.336,33.936,38.413,40.013,6
01,32.336,39.449,37.279,44.391,4
01,32.339,24.704,47.071,39.435,14
01,32.339,27.21,46.191,41.063,13
01,32.339,27.394,44.265,39.32,11
01,32.339,27.605,47.016,42.282,14
01,32.339,32.734,45.372,45.767,13
01,32.342,26.084,53.315,47.057,20
01,32.342,32.169,47.972,47.8,15
01,32.345,23.194,37.01,27.86,4
01,32.345,28.608,54.306,50.569,21
01,32.345,30.167,35.989,33.81,3
01,32.345,31.164,39.465,38.284,7
01,32.345,32.158,47.457,47.271,15
01,32.345,32.923,53.884,54.463,21
01,32.347,23.893,46.09,37.635,13
01,32.347,25.641,46.547,39.841,14
01,32.347,27.865,46.043,41.561,13
01,32.35,33.517,44.405,45.572,12
01,32.353,21.608,49.331,38.586,16
01,32.353,25.312,51.827,44.786,19
01,32.353,26.465,55.534,49.646,23
01,32.353,29.912,49.753,47.312,17
01,32.353,32.767,38.534,38.947,6
01,32.356,27.224,39.268,34.136,6
01,32.356,29.78,58.432,55.857,26
01,32.356,30.863,48.654,47.158,16
01,32.356,34,46.627,48.271,14
01,32.358,19.871,37.567,25.079,5
01,32.358,25.315,53.945,46.901,21
01,32.358,27.123,41.473,36.241,9
01,32.358,28.945,46.03,42.616,13
01,32.358,29.81,41.09,38.542,8
01,32.361,22.6,58.287,48.526,25
01,32.361,26.035,52.547,46.221,20
01,32.361,27.46,45.783,40.882,13
01,32.361,29.304,42.657,39.6,10
01,32.361,32.556,41.238,41.432,8
01,32.361,34.331,34.893,36.863,2
01,32.364,25.594,35.912,29.142,3
01,32.364,28.265,54.493,50.394,22
01,32.364,29.082,41.783,38.501,9
01,32.364,30.583,41.545,39.764,9
01,32.364,31.471,44.564,43.671,12
01,32.364,32.632,41.301,41.569,8
01,32.364,33.112,39.564,40.312,7
01,32.367,27.416,55.832,50.882,23
01,32.367,32.03,35.391,35.054,3
01,32.369,26.939,51.254,45.824,18
01,32.369,27.832,38.241,33.704,5
01,32.369,28.769,54.654,51.054,22
01,32.369,30.567,42.271,40.468,9
01,32.369,32.041,35.347,35.019,2
01,32.369,32.805,42.301,42.736,9
01,32.372,30.057,42.095,39.78,9
01,32.372,30.608,40.665,38.901,8
01,32.378,21.816,46.315,35.753,13
01,32.378,27.232,36.43,31.284,4
01,32.378,28.731,45.356,41.709,12
01,32.378,33.789,38.772,40.183,6
01,32.38,28.071,45.295,40.986,12
01,32.38,31.942,49.498,49.06,17
01,32.383,26.975,51.145,45.739,18
01,32.386,28.183,47.572,43.369,15
01,32.386,33.057,34.273,34.945,1
01,32.389,23.898,48.104,39.613,15
01,32.389,25.112,42.772,35.495,10
01,32.389,32.115,45.915,45.641,13
01,32.391,23.575,47.526,38.709,15
01,32.391,28.567,52.383,48.558,19
01,32.391,32.649,47.063,47.32,14
01,32.391,34.589,39.452,41.649,7
01,32.391,36.032,45.079,48.723,12
01,32.394,25.156,37.723,30.487,5
01,32.394,31.134,47.435,46.175,15
01,32.397,24.158,53.367,45.128,20
01,32.397,24.383,36.328,28.315,3
01,32.397,29.106,35.156,31.865,2
01,32.397,30.558,52.408,50.569,20
01,32.397,35.158,39.326,42.087,6
01,32.4,20.682,39.619,27.901,7
01,32.4,24.139,38.172,29.912,5
01,32.4,25.879,38.202,31.682,5
01,32.4,27.326,53.863,48.789,21
01,32.4,32.372,39.136,39.109,6
01,32.4,33.643,39.098,40.342,6
01,32.4,37.131,35.463,40.194,3
01,32.402,26.578,50.832,45.008,18
01,32.402,28.813,46.315,42.726,13
01,32.402,29.421,40.843,37.863,8
01,32.405,33.586,45.827,47.008,13
01,32.405,39.827,50.15,57.572,17
01,32.408,22.608,34.967,25.167,2
01,32.408,28.221,50.041,45.854,17
01,32.408,31.093,43.432,42.117,11
01,32.408,31.413,35.915,34.92,3
01,32.408,31.421,41.873,40.887,9
01,32.41,21.742,40.106,29.438,7
01,32.41,24.115,38.909,30.613,6
01,32.41,31.408,40.736,39.734,8
01,32.41,32.12,52.468,52.178,20
01,32.413,31.567,42.731,41.884,10
01,32.416,25.947,40.605,34.134,8
01,32.416,33.115,39.797,40.495,7
01,32.419,23.479,54.956,46.016,22
01,32.419,28.241,49.761,45.583,17
01,32.419,29.882,39.975,37.438,7
01,32.419,31.895,39.808,39.284,7
01,32.419,32.32,37.879,37.78,5
01,32.419,32.668,38.958,39.208,6
01,32.419,33.838,37.816,39.235,5
01,32.419,40.756,45.463,53.8,13
01,32.421,31.101,40.953,39.632,8
01,32.421,36.147,42.008,45.734,9
01,32.424,33.452,39.073,40.101,6
01,32.427,27.542,39.073,34.189,6
01,32.427,29.827,43.23,40.63,10
01,32.427,30.509,37.523,35.605,5
01,32.427,31.063,51.736,50.372,19
01,32.427,32.008,42.408,41.989,9
01,32.43,31.013,53.83,52.413,21
01,32.43,35.263,48.671,51.504,16
01,32.432,22,35.821,25.389,3
01,32.432,26.624,51.695,45.887,19
01,32.432,30.347,36.758,34.673,4
01,32.432,30.463,42.463,40.493,10
01,32.435,26.38,36.671,30.616,4
01,32.435,28.345,54.18,50.09,21
01,32.435,29.112,52.863,49.539,20
01,32.435,29.786,48.079,45.43,15
01,32.435,32.098,50.347,50.01,17
01,32.438,25.843,47.6,41.005,15
01,32.438,26.758,52.076,46.397,19
01,32.441,19.465,40.405,27.43,7
01,32.441,21.72,40.424,29.704,7
01,32.441,23.158,36.564,27.282,4
01,32.441,28.26,35.147,30.967,2
01,32.441,31.197,50.213,48.969,17
01,32.443,33.09,36.454,37.101,4
01,32.443,33.561,34.241,35.358,1
01,32.446,25.539,44.221,37.315,11
01,32.446,26.616,55.857,50.027,23
01,32.449,21.389,58.531,47.471,26
01,32.449,28.989,44.594,41.134,12
01,32.452,28.624,42.441,38.613,9
01,32.452,28.701,51.712,47.961,19
01,32.454,19.704,46.956,34.205,14
01,32.454,26.802,46.035,40.383,13
01,32.454,29.873,50.449,47.868,17
01,32.454,32.465,35.465,35.476,3
01,32.454,35.857,45.156,48.556,12
01,32.454,39.673,40.068,47.287,7
01,32.457,27.282,53.638,48.463,21
01,32.457,29.079,38.898,35.52,6
01,32.457,30.336,56.232,54.112,23
01,32.457,34.873,47.55,49.967,15
01,32.46,28.375,37.123,33.038,4
01,32.46,31.147,37.169,35.86,4
01,32.46,32.761,44.46,44.761,12
01,32.463,23.126,46.912,37.575,14
01,32.463,26.602,55.756,49.895,23
01,32.463,26.931,49.556,44.024,17
01,32.463,31.221,44.002,42.761,11
01,32.463,32.164,39.03,38.731,6
01,32.463,32.813,48.484,48.835,16
01,32.465,24.304,54.128,45.967,21
01,32.465,26.789,50.83,45.153,18
01,32.468,27.687,45.627,40.843,13
01,32.468,29.747,55.383,52.663,22
01,32.471,27.427,47.882,42.838,15
01,32.471,28.263,49.989,45.78,17
01,32.471,33.975,41.21,42.715,8
01,32.473,18.536,40.553,26.616,8
01,32.473,20.98,49.284,37.791,16
01,32.473,27.608,43.35,38.484,10
01,32.473,32.273,34.715,34.515,2
01,32.476,25.29,44.849,37.663,12
01,32.476,32.561,50.594,50.679,18
01,32.479,29.731,43.394,40.646,10
01,32.479,34.717,36.772,39.01,4
01,32.479,35.03,51.668,54.219,19
01,32.482,25.947,40.257,33.723,7
01,32.482,26.161,37.339,31.021,4
01,32.482,32.183,46.569,46.271,14
01,32.484,24.767,36.424,28.706,3
01,32.484,26.049,45.504,39.068,13
01,32.484,29.742,33.849,31.104,1
01,32.484,30.786,38.569,36.871,6
01,32.484,32.63,46.63,46.775,14
01,32.487,24.421,38.468,30.402,5
01,32.487,27.441,35.389,30.342,2
01,32.487,28.668,38.627,34.808,6
01,32.487,31.15,36.991,35.654,4
01,32.49,22.435,39.879,29.824,7
01,32.49,27.58,43.331,38.421,10
01,32.49,29.389,37.668,34.567,5
01,32.493,24.912,42.043,34.463,9
01,32.493,31.32,49.616,48.443,17
01,32.495,25.378,37.997,30.876,5
01,32.495,28.164,36.638,32.306,4
01,32.495,28.975,34.901,31.38,2
01,32.498,30.517,40.501,38.52,8
01,32.501,25.109,41.909,34.52,9
01,32.501,31.534,37.517,36.547,5
01,32.504,23.038,55.317,45.852,22
01,32.504,31.087,44.726,43.309,12
01,32.506,27.945,38.6,34.038,6
01,32.506,28.402,37.816,33.712,5
01,32.506,30.309,40.63,38.432,8
01,32.506,32.402,51.547,51.443,19
01,32.506,36.501,35.506,39.501,3
01,32.509,27.049,48.279,42.821,15
01,32.509,27.805,59.076,54.372,26
01,32.509,32.747,46.893,47.131,14
01,32.512,23.679,54.386,45.553,21
01,32.512,26.873,54.61,48.972,22
01,32.512,26.884,35.432,29.805,2
01,32.512,27.265,46.358,41.112,13
01,32.512,29.235,32.86,29.583,0
01,32.512,29.517,49.224,46.23,16
01,32.515,28.6,53.698,49.783,21
01,32.515,33.052,38.783,39.32,6
01,32.517,26.268,53.835,47.586,21
01,32.517,27.167,36.024,30.673,3
01,32.517,30.446,36.778,34.706,4
01,32.517,32.783,45.701,45.967,13
01,32.517,37.416,49.227,54.126,16
01,32.523,29.073,36.493,33.043,3
01,32.523,30.747,33.769,31.997,1
01,32.523,31.923,51.197,50.597,18
01,32.523,36.052,51.441,54.972,18
01,32.526,25.602,58.575,51.652,26
01,32.526,26.682,37.991,32.147,5
01,32.526,28.021,54.035,49.531,21
01,32.526,28.802,74.197,70.473,41
